Column A,Column B
936042,746988
936071,624056
936338,718789
936382,495848
936404,639155
936531,5508
936635,780903
936811,23835
937155,731435
937207,87984
937490,201200
937644,734350
937818,587804
937900,904608
937916,375170
938029,491545
938054,716427
938075,131552
938158,546864
938190,907118
938234,510236
938335,770975
938376,74584
938382,303604
938455,585964
939054,707331
939089,529168
939180,684387
939192,933844
939318,211353
939461,425078
939464,988571
939476,398797
939509,3446
939511,855272
939549,947519
939597,519599
939647,752794
939712,224750
939807,162373
939916,553646
940041,233451
940173,227784
940244,364785
940401,689309
940433,466827
940508,304599
940556,109423
940679,654902
940685,345421
940698,302474
940748,178447
940774,631409
940871,95037
940893,768435
941182,255092
941198,713592
941383,706195
941435,981125
941442,596536
941491,873560
941534,861621
941668,709289
941736,186151
941861,559055
941889,708939
941905,286001
941941,128615
941966,650132
941993,6739
942013,466257
942054,944010
942074,737641
942304,66774
942449,287036
942621,349942
942749,796908
942795,652544
942878,251824
942950,736901
942968,728335
943047,703998
943199,538444
943481,25055
943554,862295
943573,398321
943693,551298
943825,736379
943903,949259
944060,504345
944150,355178
944320,834774
944346,446117
944552,391916
944917,933875
944981,266153
945140,630003
945187,767956
945200,533505
945300,786874
945331,781965
945376,923410
945377,870977
945471,148487
945860,109682
945882,401942
945883,36576
945964,240979
945986,764701
946004,915087
946113,716702
946117,825233
946377,276305
946542,231576
946603,998910
946616,51809
946626,974358
946638,122340
946748,427614
946791,228390
946831,551197
946867,589376
946878,916554
947095,781542
947096,155982
947101,462365
947151,828938
947489,481743
947568,871634
947596,378862
947662,933591
947663,297387
947677,444030
947744,403941
947837,608114
947890,591482
947951,27832
947983,876254
948222,378666
948398,866074
948477,429620
948506,964297
948509,392304
948593,676765
948617,72078
948654,329785
948781,415426
948905,564183
948913,930956
949004,826372
949027,839940
949313,877622
949400,860194
949449,925953
949521,998552
949526,285821
949681,148801
949806,158452
950020,300763
950388,11531
950496,478170
950518,49313
950538,606081
950551,645966
950603,680256
950665,860653
950741,848054
950777,365662
950936,2801
951129,135175
951158,255328
951451,552141
951568,921729
951575,236213
951738,103146
951872,837592
952058,379358
952097,665289
952207,780817
952225,576247
952242,220076
952424,695035
952576,843573
952581,229160
952749,101516
952784,759348
953020,272452
953027,949285
953028,267504
953029,993690
953240,74978
953358,603019
953406,751185
953698,568936
953712,983012
953856,917801
953906,295431
953954,45328
954253,141237
954445,839842
954475,258978
954553,915816
954562,816897
954626,692464
954643,46647
954673,721355
954992,323257
955085,646324
955548,871094
955746,275514
955834,840853
956050,510750
956335,904070
956518,267731
956683,46612
956685,653785
956812,814284
956880,74646
956884,195429
956891,79196
956935,628509
957053,177117
957060,680972
957132,69760
957300,982871
957442,385570
957481,840548
957518,612594
957651,810882
957700,771595
957911,727396
957932,523868
957985,296298
958067,272334
958087,403005
958125,318505
958131,378155
958186,559255
958284,22181
958291,667463
958393,169369
958526,518571
958748,823919
958793,583631
958829,929994
958856,33255
959048,840731
959118,124463
959233,670876
959572,243642
959644,685202
959710,298349
959804,695699
959823,792623
960046,981807
960132,819612
960153,306886
960179,837049
960216,302220
960291,470454
960311,64983
960340,677963
960387,79496
960392,400977
960544,870143
960556,34340
960562,979023
960650,134262
960651,459923
960766,222226
960835,62006
960841,569537
960870,760883
960878,149838
960967,770263
961192,91189
961365,190182
961427,84199
961495,858191
961819,728149
961878,673099
962588,811958
962589,927505
962613,767932
962798,871093
962946,606815
962983,471140
963024,5943
963212,566906
963726,101603
963940,352770
964024,903048
964083,474293
964293,87948
964479,912112
964499,389012
964596,264864
964653,444966
964683,376619
964772,611136
964794,233594
964859,113384
964957,522707
965071,268932
965151,33339
965161,983557
965294,849867
965295,167255
965300,379649
965321,562331
965407,422318
965664,588606
965925,211662
965944,564865
966005,805151
966019,511188
966020,668395
966235,733441
966357,178983
966379,969079
966426,212822
966469,906289
966527,69255
966578,199262
966596,555540
966680,189717
966725,225664
966735,20000
966768,769718
966775,424281
966827,558936
967017,739261
967276,757186
967548,88600
967734,595870
967896,703910
968019,304491
968111,2856
968305,870004
968338,80422
968389,425856
968406,872949
968449,975715
968570,858168
968622,488955
968745,564868
968922,134187
969539,265383
969559,572056
969779,959818
969802,696887
969975,826043
970027,774726
970075,263205
970110,912136
970179,911311
970307,743484
970327,304799
970588,633194
970632,882988
970685,600150
970732,531566
970747,319424
970859,806006
970889,534908
970952,359423
970958,881920
970963,153371
971075,509611
971200,820260
971300,623383
971305,267375
971412,947924
971477,945448
971484,824070
971493,34176
971513,437572
971557,7808
971558,122413
971637,275049
971638,491705
971754,468399
971801,455170
971901,85636
971916,519428
972073,486761
972106,945894
972154,685375
972415,501996
972506,145324
972534,364324
972564,570263
972572,310755
972582,471167
972716,165587
972817,742962
972822,971843
972901,707955
972964,381535
973038,517136
973099,836080
973100,96400
973214,704307
973272,961873
973297,505217
973337,804994
973345,472025
973581,109430
973890,89311
974281,980617
974352,841343
974498,981376
974514,952405
974531,361564
974728,669856
974808,790023
974886,244923
974942,933198
974968,553256
975004,792747
975097,529192
975197,736966
975328,235439
975638,696767
975685,463406
975752,726656
975834,129800
975868,303158
976008,129903
976024,974525
976030,550922
976239,294322
976330,107879
976423,171398
976504,682795
976707,2064
976766,667689
976768,828612
977079,239786
977164,843814
977226,189999
977345,412820
977379,973541
977646,619203
977819,213128
978048,365901
978162,827522
978272,436680
978424,605093
978460,214792
978501,290823
978509,91375
978515,538048
978527,831537
978533,843687
978569,555224
978576,644918
978640,231385
978680,655229
978729,633648
978745,617849
978888,68887
978927,804339
978989,640474
979109,202277
979129,5106
979142,650027
979280,393494
979353,420592
979499,940010
979560,104888
979599,327062
979624,571996
979687,404540
979806,155040
979831,439675
979851,836616
979937,29653
980074,301924
980117,776099
980468,836321
980585,99539
980669,194593
980763,974474
980804,784075
980989,463124
981017,907156
981152,276938
981332,282534
981428,149961
981439,413590
981483,560295
981499,984591
981501,162930
981521,60157
981554,892033
981719,626718
981764,797644
981769,871521
981826,680845
982030,500598
982037,226841
982051,141584
982255,960945
982392,743338
982428,972355
982523,183279
982707,609682
982713,772880
982718,786402
982825,347086
982886,524788
983019,250058
983168,439517
983269,838233
983311,618810
983368,942637
983858,178458
983878,249409
983925,580485
984233,170399
984415,895433
984755,67121
984782,181753
984921,676082
984951,55694
985026,371691
985276,326157
985312,461748
985382,721628
985427,577639
985615,592713
985927,315028
986127,41990
986177,438597
986210,403443
986456,781630
986538,416770
986547,194518
986657,672865
986843,49465
986867,510522
987093,797730
987426,673562
987609,221021
987651,99593
987765,810271
987921,459354
987937,79024
987941,588405
987942,685221
988033,720066
988047,673655
988169,408020
988191,546032
988247,868678
988268,466928
988860,242765
988926,970809
988947,250409
988947,571463
988968,339562
988972,510799
989337,990551
989452,514530
989511,966710
989589,686045
989800,174806
989817,137617
989936,812985
989990,53044
990008,830607
990034,475662
990108,421065
990123,65566
990233,603943
990319,582499
990329,505765
990482,294237
990560,71792
990714,745339
990717,24897
990765,566149
990819,267436
991199,331491
991507,275618
991561,112206
991571,310858
991635,157649
991773,936381
991967,22494
992066,241442
992104,72972
992120,37121
992206,724883
992240,850537
992307,23230
992320,887361
992559,919780
992605,373953
992639,870460
992772,472982
992780,649884
992930,721083
993115,255446
993212,748477
993888,780912
993940,106478
994011,900166
994110,641760
994158,13630
994244,178715
994280,464644
994361,177036
994399,466739
994406,52086
994407,698010
994592,527733
994634,488508
994718,330517
994727,255119
994816,108025
995169,833189
995267,344056
995552,668990
995643,285208
995728,33764
995895,978856
996090,460903
996109,93281
996451,613738
996599,176953
996746,203614
996783,82839
996804,585985
996856,609995
996860,33034
996888,242810
996968,500835
997141,368694
997199,997187
997265,181820
997269,145537
997336,444832
997426,286364
997529,912481
997535,658185
997563,215944
997655,189314
997661,696116
997683,396279
997709,61333
997758,296185
997866,860239
997977,594222
998268,440072
998355,441723
998356,495790
998491,959233
998522,332075
998531,924903
998696,506903
998887,808699
999034,428363
999171,863280
999494,3148
999494,925689
999561,933601
999608,136742
999694,969393
999772,891999
